dimensions.GEO,dimensions.SEX,population_annee,dimensions.EP_MEASURE,dimensions.AGE,attributes.OBS_STATUS_FR,population,code_dep_population
2023-DEP-25,_T,2012,POP,_T,D,531062.0,25
2023-DEP-25,_T,2005,POP,_T,D,513571.0,25
2023-DEP-25,_T,2000,POP,_T,D,501423.0,25
2023-DEP-25,_T,2011,POP,_T,D,529103.0,25
2023-DEP-25,_T,1996,POP,_T,D,496848.0,25
2023-DEP-25,_T,2015,POP,_T,D,536959.0,25
2023-DEP-25,_T,2010,POP,_T,D,527770.0,25
2023-DEP-25,_T,2024,POP,_T,PROV,550255.0,25
2023-DEP-25,_T,2014,POP,_T,D,534710.0,25
2023-DEP-25,_T,2004,POP,_T,D,510794.0,25
2023-DEP-25,_T,2003,POP,_T,D,508532.0,25
2023-DEP-25,_T,1995,POP,_T,D,495063.0,25
2023-DEP-25,_T,2009,POP,_T,D,525276.0,25
2023-DEP-25,_T,1993,POP,_T,D,491109.0,25
2023-DEP-25,_T,2019,POP,_T,D,543974.0,25
2023-DEP-25,_T,2017,POP,_T,D,539067.0,25
2023-DEP-25,_T,2022,POP,_T,D,548662.0,25
2023-DEP-25,_T,1990,POP,_T,D,484264.0,25
2023-DEP-25,_T,2016,POP,_T,D,538549.0,25
2023-DEP-25,_T,2006,POP,_T,D,516157.0,25
2023-DEP-25,_T,1992,POP,_T,D,488956.0,25
2023-DEP-26,_T,1991,POP,_T,D,417019.0,26
2023-DEP-26,_T,2016,POP,_T,D,508006.0,26
2023-DEP-26,_T,1996,POP,_T,D,429211.0,26
2023-DEP-26,_T,2006,POP,_T,D,468608.0,26
2023-DEP-26,_T,2019,POP,_T,D,516762.0,26
2023-DEP-26,_T,2023,POP,_T,PROV,522454.0,26
2023-DEP-26,_T,2011,POP,_T,D,487993.0,26
2023-DEP-26,_T,2018,POP,_T,D,514732.0,26
2023-DEP-26,_T,2012,POP,_T,D,491334.0,26
2023-DEP-26,_T,1999,POP,_T,D,437654.0,26
2023-DEP-26,_T,2007,POP,_T,D,473428.0,26
2023-DEP-26,_T,2021,POP,_T,D,519458.0,26
2023-DEP-26,_T,2004,POP,_T,D,459076.0,26
2023-DEP-26,_T,1994,POP,_T,D,424626.0,26
2023-DEP-26,_T,2020,POP,_T,D,517709.0,26
2023-DEP-26,_T,2013,POP,_T,D,494712.0,26
2023-DEP-26,_T,1993,POP,_T,D,422575.0,26
2023-DEP-26,_T,2002,POP,_T,D,450214.0,26
2023-DEP-26,_T,1992,POP,_T,D,419445.0,26
2023-DEP-26,_T,2008,POP,_T,D,478069.0,26
2023-DEP-26,_T,2000,POP,_T,D,441480.0,26
2023-DEP-26,_T,2014,POP,_T,D,499159.0,26
2023-DEP-26,_T,2005,POP,_T,D,463976.0,26
2023-DEP-26,_T,2022,POP,_T,D,521432.0,26
2023-DEP-26,_T,2009,POP,_T,D,482984.0,26
2023-DEP-26,_T,2001,POP,_T,D,445862.0,26
2023-DEP-26,_T,1998,POP,_T,D,435256.0,26
2023-DEP-26,_T,2003,POP,_T,D,454702.0,26
2023-DEP-26,_T,2024,POP,_T,PROV,523457.0,26
2023-DEP-26,_T,1995,POP,_T,D,427508.0,26
2023-DEP-26,_T,2017,POP,_T,D,511553.0,26
2023-DEP-26,_T,2015,POP,_T,D,504637.0,26
2023-DEP-26,_T,1997,POP,_T,D,432251.0,26
2023-DEP-26,_T,2025,POP,_T,PROV,524409.0,26
2023-DEP-26,_T,1990,POP,_T,D,413829.0,26
2023-DEP-26,_T,2010,POP,_T,D,484715.0,26
2023-DEP-27,_T,2022,POP,_T,D,601305.0,27
2023-DEP-27,_T,2010,POP,_T,D,586543.0,27
2023-DEP-27,_T,2018,POP,_T,D,599962.0,27
2023-DEP-27,_T,2015,POP,_T,D,601948.0,27
2023-DEP-27,_T,2021,POP,_T,D,598934.0,27
2023-DEP-27,_T,1991,POP,_T,D,517478.0,27
2023-DEP-27,_T,1992,POP,_T,D,522477.0,27
2023-DEP-27,_T,2000,POP,_T,D,544635.0,27
2023-DEP-27,_T,2023,POP,_T,PROV,601533.0,27
2023-DEP-27,_T,2003,POP,_T,D,555822.0,27
2023-DEP-27,_T,2019,POP,_T,D,599507.0,27
2023-DEP-27,_T,1995,POP,_T,D,531677.0,27
2023-DEP-27,_T,2001,POP,_T,D,548502.0,27
2023-DEP-27,_T,1999,POP,_T,D,540918.0,27
2023-DEP-27,_T,2007,POP,_T,D,572105.0,27
2023-DEP-27,_T,2011,POP,_T,D,588111.0,27
2023-DEP-27,_T,1997,POP,_T,D,537186.0,27
2023-DEP-27,_T,1996,POP,_T,D,534513.0,27
2023-DEP-27,_T,1998,POP,_T,D,539608.0,27
2023-DEP-27,_T,1994,POP,_T,D,528991.0,27
2023-DEP-27,_T,2024,POP,_T,PROV,601853.0,27
2023-DEP-27,_T,2013,POP,_T,D,595043.0,27
2023-DEP-27,_T,2016,POP,_T,D,602825.0,27
2023-DEP-27,_T,2004,POP,_T,D,559393.0,27
2023-DEP-27,_T,2020,POP,_T,D,599668.0,27
2023-DEP-27,_T,2025,POP,_T,PROV,601942.0,27
2023-DEP-27,_T,2005,POP,_T,D,563316.0,27
2023-DEP-27,_T,1993,POP,_T,D,525823.0,27
2023-DEP-27,_T,2006,POP,_T,D,567221.0,27
2023-DEP-27,_T,2012,POP,_T,D,591616.0,27
2023-DEP-27,_T,1990,POP,_T,D,513465.0,27
2023-DEP-27,_T,2014,POP,_T,D,598347.0,27
2023-DEP-27,_T,2009,POP,_T,D,582822.0,27
2023-DEP-27,_T,2017,POP,_T,D,601843.0,27
2023-DEP-27,_T,2008,POP,_T,D,577087.0,27
2023-DEP-27,_T,2002,POP,_T,D,552211.0,27
2023-DEP-28,_T,1994,POP,_T,D,405293.0,28
2023-DEP-28,_T,2016,POP,_T,D,433929.0,28
2023-DEP-28,_T,2012,POP,_T,D,432107.0,28
2023-DEP-28,_T,2003,POP,_T,D,415032.0,28
2023-DEP-28,_T,1997,POP,_T,D,407793.0,28
2023-DEP-28,_T,2023,POP,_T,PROV,433132.0,28
2023-DEP-28,_T,2006,POP,_T,D,421114.0,28
2023-DEP-28,_T,2009,POP,_T,D,425502.0,28
2023-DEP-28,_T,2022,POP,_T,D,432950.0,28
2023-DEP-28,_T,2000,POP,_T,D,409342.0,28
2023-DEP-28,_T,1998,POP,_T,D,408212.0,28
2023-DEP-28,_T,1993,POP,_T,D,403528.0,28
2023-DEP-28,_T,1991,POP,_T,D,398575.0,28
2023-DEP-28,_T,2015,POP,_T,D,434035.0,28
2023-DEP-28,_T,2018,POP,_T,D,431997.0,28
2023-DEP-28,_T,2011,POP,_T,D,430416.0,28
2023-DEP-28,_T,2017,POP,_T,D,433233.0,28
2023-DEP-28,_T,1992,POP,_T,D,401323.0,28
2023-DEP-28,_T,2007,POP,_T,D,422411.0,28
2023-DEP-28,_T,2005,POP,_T,D,418968.0,28
2023-DEP-28,_T,2025,POP,_T,PROV,433148.0,28
2023-DEP-28,_T,2013,POP,_T,D,432967.0,28
2023-DEP-28,_T,2001,POP,_T,D,411292.0,28
2023-DEP-28,_T,1995,POP,_T,D,406368.0,28
2023-DEP-28,_T,2014,POP,_T,D,433762.0,28
2023-DEP-28,_T,2024,POP,_T,PROV,433304.0,28
2023-DEP-28,_T,1999,POP,_T,D,407707.0,28
2023-DEP-28,_T,2004,POP,_T,D,416808.0,28
2023-DEP-28,_T,2008,POP,_T,D,423559.0,28
2023-DEP-28,_T,2019,POP,_T,D,431575.0,28
2023-DEP-28,_T,1996,POP,_T,D,406961.0,28
2023-DEP-28,_T,2002,POP,_T,D,413125.0,28
2023-DEP-28,_T,2010,POP,_T,D,428933.0,28
2023-DEP-28,_T,1990,POP,_T,D,395683.0,28
2023-DEP-28,_T,2020,POP,_T,D,431443.0,28
2023-DEP-28,_T,2021,POP,_T,D,431277.0,28
2023-DEP-29,_T,2024,POP,_T,PROV,933628.0,29
2023-DEP-29,_T,2011,POP,_T,D,899870.0,29
2023-DEP-29,_T,2001,POP,_T,D,860540.0,29
2023-DEP-29,_T,2003,POP,_T,D,869205.0,29
2023-DEP-29,_T,2019,POP,_T,D,915090.0,29
2023-DEP-29,_T,1990,POP,_T,D,838366.0,29
2023-DEP-29,_T,2013,POP,_T,D,903921.0,29
2023-DEP-29,_T,1996,POP,_T,D,844116.0,29
2023-DEP-29,_T,2002,POP,_T,D,865006.0,29
2023-DEP-29,_T,1999,POP,_T,D,852273.0,29
2023-DEP-29,_T,1992,POP,_T,D,838457.0,29
2023-DEP-29,_T,1995,POP,_T,D,841298.0,29
2023-DEP-29,_T,1994,POP,_T,D,840565.0,29
2023-DEP-29,_T,1998,POP,_T,D,849779.0,29
2023-DEP-29,_T,2016,POP,_T,D,908249.0,29
2023-DEP-29,_T,2007,POP,_T,D,885906.0,29
2023-DEP-29,_T,1991,POP,_T,D,838401.0,29
2023-DEP-29,_T,1997,POP,_T,D,847075.0,29
2023-DEP-29,_T,2005,POP,_T,D,878532.0,29
2023-DEP-29,_T,2014,POP,_T,D,905855.0,29
2023-DEP-29,_T,2000,POP,_T,D,855924.0,29
2023-DEP-29,_T,2009,POP,_T,D,893914.0,29
2023-DEP-29,_T,2021,POP,_T,D,921638.0,29
2023-DEP-29,_T,2023,POP,_T,PROV,930710.0,29
2023-DEP-29,_T,2017,POP,_T,D,909028.0,29
2023-DEP-29,_T,2015,POP,_T,D,907796.0,29
2023-DEP-29,_T,2008,POP,_T,D,890509.0,29
2023-DEP-29,_T,1993,POP,_T,D,839672.0,29
2023-DEP-29,_T,2012,POP,_T,D,901293.0,29
2023-DEP-29,_T,2004,POP,_T,D,873568.0,29
2023-DEP-29,_T,2022,POP,_T,D,927912.0,29
2023-DEP-29,_T,2006,POP,_T,D,883001.0,29
2023-DEP-29,_T,2010,POP,_T,D,897628.0,29
2023-DEP-29,_T,2018,POP,_T,D,911735.0,29
2023-DEP-29,_T,2020,POP,_T,D,917179.0,29
2023-DEP-29,_T,2025,POP,_T,PROV,936238.0,29
2023-DEP-30,_T,2012,POP,_T,D,725618.0,30
2023-DEP-30,_T,1990,POP,_T,D,584982.0,30
2023-DEP-30,_T,2015,POP,_T,D,738189.0,30
2023-DEP-30,_T,2018,POP,_T,D,745458.0,30
2023-DEP-30,_T,2013,POP,_T,D,733201.0,30
2023-DEP-30,_T,2023,POP,_T,PROV,768166.0,30
2023-DEP-30,_T,2014,POP,_T,D,736029.0,30
2023-DEP-30,_T,2010,POP,_T,D,709700.0,30
2023-DEP-30,_T,2007,POP,_T,D,689847.0,30
2023-DEP-30,_T,2016,POP,_T,D,742006.0,30
2023-DEP-30,_T,2017,POP,_T,D,744178.0,30
2023-DEP-30,_T,2003,POP,_T,D,655892.0,30
2023-DEP-30,_T,2001,POP,_T,D,638166.0,30
2023-DEP-30,_T,2024,POP,_T,PROV,772243.0,30
2023-DEP-30,_T,2021,POP,_T,D,756543.0,30
2023-DEP-30,_T,1995,POP,_T,D,605413.0,30
2023-DEP-30,_T,2002,POP,_T,D,646976.0,30
2023-DEP-30,_T,2000,POP,_T,D,630051.0,30
2023-DEP-30,_T,1991,POP,_T,D,588745.0,30
2023-DEP-30,_T,2009,POP,_T,D,701883.0,30
2023-DEP-30,_T,2025,POP,_T,PROV,775994.0,30
2023-DEP-30,_T,2008,POP,_T,D,694323.0,30
2023-DEP-30,_T,2005,POP,_T,D,674062.0,30
2023-DEP-30,_T,1992,POP,_T,D,593423.0,30
2023-DEP-30,_T,1998,POP,_T,D,618151.0,30
2023-DEP-30,_T,1997,POP,_T,D,612981.0,30
2023-DEP-30,_T,2019,POP,_T,D,748437.0,30
2023-DEP-30,_T,2022,POP,_T,D,764010.0,30
2023-DEP-30,_T,2006,POP,_T,D,683169.0,30
2023-DEP-30,_T,2011,POP,_T,D,718357.0,30
2023-DEP-30,_T,1993,POP,_T,D,598655.0,30
2023-DEP-30,_T,1999,POP,_T,D,622509.0,30
2023-DEP-30,_T,1994,POP,_T,D,602896.0,30
2023-DEP-30,_T,1996,POP,_T,D,608972.0,30
2023-DEP-30,_T,2020,POP,_T,D,751457.0,30
2023-DEP-30,_T,2004,POP,_T,D,664622.0,30
2023-DEP-31,_T,1997,POP,_T,D,1016846.0,31
2023-DEP-31,_T,2012,POP,_T,D,1279349.0,31
2023-DEP-31,_T,1990,POP,_T,D,925116.0,31
2023-DEP-31,_T,1998,POP,_T,D,1029466.0,31
2023-DEP-31,_T,2004,POP,_T,D,1143706.0,31
2023-DEP-31,_T,2021,POP,_T,D,1434367.0,31
2023-DEP-31,_T,2014,POP,_T,D,1317668.0,31
2023-DEP-31,_T,1992,POP,_T,D,955129.0,31
2023-DEP-31,_T,1996,POP,_T,D,1004166.0,31
2023-DEP-31,_T,2016,POP,_T,D,1348183.0,31
2023-DEP-31,_T,1991,POP,_T,D,938877.0,31
2023-DEP-31,_T,2013,POP,_T,D,1298562.0,31
2023-DEP-31,_T,1995,POP,_T,D,991133.0,31
2023-DEP-31,_T,2024,POP,_T,PROV,1489751.0,31
2023-DEP-31,_T,2000,POP,_T,D,1062514.0,31
2023-DEP-31,_T,2001,POP,_T,D,1082140.0,31
2023-DEP-31,_T,2020,POP,_T,D,1415757.0,31
2023-DEP-31,_T,1993,POP,_T,D,970746.0,31
2023-DEP-31,_T,2015,POP,_T,D,1335103.0,31
2023-DEP-31,_T,2017,POP,_T,D,1362672.0,31
2023-DEP-31,_T,1994,POP,_T,D,979110.0,31
2023-DEP-31,_T,2008,POP,_T,D,1217344.0,31
2023-DEP-31,_T,2006,POP,_T,D,1186330.0,31
2023-DEP-31,_T,2022,POP,_T,D,1456261.0,31
2023-DEP-31,_T,2019,POP,_T,D,1400039.0,31
2023-DEP-31,_T,2018,POP,_T,D,1380672.0,31
2023-DEP-31,_T,2009,POP,_T,D,1230820.0,31
2023-DEP-31,_T,2007,POP,_T,D,1202920.0,31
2023-DEP-31,_T,2011,POP,_T,D,1260226.0,31
2023-DEP-31,_T,2023,POP,_T,PROV,1473299.0,31
2023-DEP-31,_T,2010,POP,_T,D,1243641.0,31
2023-DEP-31,_T,2025,POP,_T,PROV,1506391.0,31
2023-DEP-31,_T,2005,POP,_T,D,1165193.0,31
2023-DEP-31,_T,1999,POP,_T,D,1044208.0,31
2023-DEP-31,_T,2002,POP,_T,D,1102414.0,31
2023-DEP-31,_T,2003,POP,_T,D,1122778.0,31
2023-DEP-32,_T,2009,POP,_T,D,187181.0,32
2023-DEP-32,_T,2004,POP,_T,D,178515.0,32
2023-DEP-32,_T,2018,POP,_T,D,191283.0,32
2023-DEP-32,_T,2012,POP,_T,D,189530.0,32
2023-DEP-32,_T,2025,POP,_T,PROV,193053.0,32
2023-DEP-32,_T,2000,POP,_T,D,173522.0,32
2023-DEP-32,_T,1992,POP,_T,D,174102.0,32
2023-DEP-32,_T,2001,POP,_T,D,174681.0,32
2023-DEP-32,_T,2021,POP,_T,D,192437.0,32
2023-DEP-32,_T,2005,POP,_T,D,179995.0,32
2023-DEP-32,_T,2011,POP,_T,D,188893.0,32
2023-DEP-32,_T,1991,POP,_T,D,174899.0,32
2023-DEP-32,_T,1990,POP,_T,D,174746.0,32
2023-DEP-32,_T,2006,POP,_T,D,181375.0,32
2023-DEP-32,_T,2008,POP,_T,D,185266.0,32
2023-DEP-32,_T,2013,POP,_T,D,190276.0,32
2023-DEP-32,_T,2016,POP,_T,D,190664.0,32
2023-DEP-32,_T,1996,POP,_T,D,172560.0,32
2023-DEP-32,_T,1995,POP,_T,D,172650.0,32
2023-DEP-32,_T,2024,POP,_T,PROV,192920.0,32
2023-DEP-32,_T,2003,POP,_T,D,177185.0,32
2023-DEP-32,_T,2017,POP,_T,D,191091.0,32
2023-DEP-32,_T,2020,POP,_T,D,191819.0,32
2023-DEP-32,_T,1994,POP,_T,D,173194.0,32
2023-DEP-32,_T,2022,POP,_T,D,192649.0,32
2023-DEP-32,_T,2007,POP,_T,D,183615.0,32
2023-DEP-32,_T,2015,POP,_T,D,190932.0,32
2023-DEP-32,_T,2023,POP,_T,PROV,192822.0,32
2023-DEP-32,_T,1999,POP,_T,D,172484.0,32
2023-DEP-32,_T,2002,POP,_T,D,176049.0,32
2023-DEP-32,_T,2014,POP,_T,D,190625.0,32
2023-DEP-32,_T,1993,POP,_T,D,173735.0,32
2023-DEP-32,_T,1998,POP,_T,D,172580.0,32
2023-DEP-32,_T,1997,POP,_T,D,172401.0,32
2023-DEP-32,_T,2010,POP,_T,D,188159.0,32
2023-DEP-32,_T,2019,POP,_T,D,191377.0,32
2023-DEP-33,_T,2001,POP,_T,D,1314667.0,33
2023-DEP-33,_T,1990,POP,_T,D,1213540.0,33
2023-DEP-33,_T,2009,POP,_T,D,1434661.0,33
2023-DEP-33,_T,1995,POP,_T,D,1256465.0,33
2023-DEP-33,_T,1996,POP,_T,D,1263427.0,33
2023-DEP-33,_T,2003,POP,_T,D,1345768.0,33
2023-DEP-33,_T,1999,POP,_T,D,1286072.0,33
2023-DEP-33,_T,2018,POP,_T,D,1601845.0,33
2023-DEP-33,_T,1993,POP,_T,D,1243092.0,33
2023-DEP-33,_T,2017,POP,_T,D,1583384.0,33
2023-DEP-33,_T,2000,POP,_T,D,1299777.0,33
2023-DEP-33,_T,2023,POP,_T,PROV,1689714.0,33
2023-DEP-33,_T,2008,POP,_T,D,1421276.0,33
2023-DEP-33,_T,1991,POP,_T,D,1223957.0,33
2023-DEP-33,_T,2006,POP,_T,D,1393758.0,33
2023-DEP-33,_T,2007,POP,_T,D,1409345.0,33
2023-DEP-33,_T,2010,POP,_T,D,1449245.0,33
2023-DEP-33,_T,2013,POP,_T,D,1505517.0,33
2023-DEP-33,_T,1992,POP,_T,D,1233378.0,33
2023-DEP-33,_T,1998,POP,_T,D,1276453.0,33
2023-DEP-33,_T,1997,POP,_T,D,1270159.0,33
2023-DEP-33,_T,2024,POP,_T,PROV,1704597.0,33
2023-DEP-33,_T,2015,POP,_T,D,1548478.0,33
2023-DEP-33,_T,2011,POP,_T,D,1463662.0,33
2023-DEP-33,_T,2025,POP,_T,PROV,1718654.0,33
2023-DEP-33,_T,2005,POP,_T,D,1377991.0,33
2023-DEP-33,_T,2020,POP,_T,D,1636391.0,33
2023-DEP-33,_T,2022,POP,_T,D,1674980.0,33
2023-DEP-33,_T,2021,POP,_T,D,1654970.0,33
2023-DEP-33,_T,2012,POP,_T,D,1483712.0,33
2023-DEP-33,_T,2014,POP,_T,D,1526016.0,33
2023-DEP-33,_T,2002,POP,_T,D,1330095.0,33
2023-DEP-33,_T,2004,POP,_T,D,1361225.0,33
2023-DEP-33,_T,2016,POP,_T,D,1566679.0,33
2023-DEP-33,_T,1994,POP,_T,D,1249226.0,33
2023-DEP-33,_T,2019,POP,_T,D,1623749.0,33
2023-DEP-34,_T,2021,POP,_T,D,1201883.0,34
2023-DEP-34,_T,1994,POP,_T,D,839568.0,34
2023-DEP-34,_T,2006,POP,_T,D,1001041.0,34
2023-DEP-34,_T,2020,POP,_T,D,1188973.0,34
2023-DEP-34,_T,1999,POP,_T,D,894537.0,34
2023-DEP-34,_T,2012,POP,_T,D,1077627.0,34
2023-DEP-34,_T,2024,POP,_T,PROV,1241541.0,34
2023-DEP-34,_T,2023,POP,_T,PROV,1229560.0,34
2023-DEP-34,_T,2022,POP,_T,D,1217331.0,34
2023-DEP-34,_T,2008,POP,_T,D,1019798.0,34
2023-DEP-34,_T,2007,POP,_T,D,1011207.0,34
2023-DEP-34,_T,2013,POP,_T,D,1092331.0,34
2023-DEP-34,_T,2004,POP,_T,D,968476.0,34
2023-DEP-34,_T,1995,POP,_T,D,850037.0,34
2023-DEP-34,_T,2002,POP,_T,D,936987.0,34
2023-DEP-34,_T,1991,POP,_T,D,805887.0,34
2023-DEP-34,_T,2001,POP,_T,D,921521.0,34
2023-DEP-34,_T,2018,POP,_T,D,1159220.0,34
2023-DEP-34,_T,1993,POP,_T,D,829197.0,34
2023-DEP-34,_T,2015,POP,_T,D,1120190.0,34
2023-DEP-34,_T,2005,POP,_T,D,985113.0,34
2023-DEP-34,_T,2016,POP,_T,D,1132481.0,34
2023-DEP-34,_T,1998,POP,_T,D,884890.0,34
2023-DEP-34,_T,2010,POP,_T,D,1044558.0,34
2023-DEP-34,_T,2003,POP,_T,D,952865.0,34
2023-DEP-34,_T,1990,POP,_T,D,794642.0,34
2023-DEP-34,_T,2009,POP,_T,D,1031974.0,34
2023-DEP-34,_T,1997,POP,_T,D,872270.0,34
2023-DEP-34,_T,1996,POP,_T,D,861681.0,34
2023-DEP-34,_T,2025,POP,_T,PROV,1252904.0,34
2023-DEP-34,_T,2014,POP,_T,D,1107398.0,34
2023-DEP-34,_T,2011,POP,_T,D,1062036.0,34
2023-DEP-34,_T,2019,POP,_T,D,1175623.0,34
2023-DEP-34,_T,1992,POP,_T,D,817317.0,34
2023-DEP-34,_T,2017,POP,_T,D,1144892.0,34
2023-DEP-34,_T,2000,POP,_T,D,907747.0,34
2023-DEP-35,_T,2019,POP,_T,D,1079498.0,35
2023-DEP-35,_T,1991,POP,_T,D,805129.0,35
2023-DEP-35,_T,2015,POP,_T,D,1042884.0,35
2023-DEP-35,_T,1993,POP,_T,D,819455.0,35
2023-DEP-35,_T,2001,POP,_T,D,887423.0,35
2023-DEP-35,_T,2006,POP,_T,D,945851.0,35
2023-DEP-35,_T,1997,POP,_T,D,848726.0,35
2023-DEP-35,_T,1999,POP,_T,D,866111.0,35
2023-DEP-35,_T,2012,POP,_T,D,1007901.0,35
2023-DEP-35,_T,2024,POP,_T,PROV,1126416.0,35
2023-DEP-35,_T,2008,POP,_T,D,967588.0,35
2023-DEP-35,_T,2017,POP,_T,D,1060199.0,35
2023-DEP-35,_T,2011,POP,_T,D,996439.0,35
2023-DEP-35,_T,2009,POP,_T,D,977449.0,35
2023-DEP-35,_T,2007,POP,_T,D,955846.0,35
2023-DEP-35,_T,2025,POP,_T,PROV,1134891.0,35
2023-DEP-35,_T,2005,POP,_T,D,933885.0,35
2023-DEP-35,_T,1990,POP,_T,D,797785.0,35
2023-DEP-35,_T,2021,POP,_T,D,1098325.0,35
2023-DEP-35,_T,2003,POP,_T,D,910367.0,35
2023-DEP-35,_T,1992,POP,_T,D,812305.0,35
2023-DEP-35,_T,1995,POP,_T,D,832855.0,35
2023-DEP-35,_T,2014,POP,_T,D,1032240.0,35
2023-DEP-35,_T,1996,POP,_T,D,840650.0,35
2023-DEP-35,_T,2002,POP,_T,D,898909.0,35
2023-DEP-35,_T,2000,POP,_T,D,876201.0,35
2023-DEP-35,_T,2023,POP,_T,PROV,1117647.0,35
2023-DEP-35,_T,2016,POP,_T,D,1051779.0,35
2023-DEP-35,_T,2010,POP,_T,D,988140.0,35
2023-DEP-35,_T,1994,POP,_T,D,826097.0,35
2023-DEP-35,_T,2022,POP,_T,D,1109232.0,35
2023-DEP-35,_T,2018,POP,_T,D,1069228.0,35
2023-DEP-35,_T,2013,POP,_T,D,1019923.0,35
2023-DEP-35,_T,2004,POP,_T,D,921911.0,35
2023-DEP-35,_T,2020,POP,_T,D,1088855.0,35
2023-DEP-35,_T,1998,POP,_T,D,857295.0,35
2023-DEP-36,_T,1996,POP,_T,D,233375.0,36
2023-DEP-36,_T,2003,POP,_T,D,232155.0,36
2023-DEP-36,_T,2011,POP,_T,D,230175.0,36
2023-DEP-36,_T,2006,POP,_T,D,232959.0,36
2023-DEP-36,_T,2012,POP,_T,D,228692.0,36
2023-DEP-36,_T,2005,POP,_T,D,232612.0,36
2023-DEP-36,_T,2010,POP,_T,D,231176.0,36
2023-DEP-36,_T,2014,POP,_T,D,226175.0,36
2023-DEP-36,_T,2023,POP,_T,PROV,215578.0,36
2023-DEP-36,_T,2022,POP,_T,D,216809.0,36
2023-DEP-36,_T,1992,POP,_T,D,236467.0,36
2023-DEP-36,_T,2020,POP,_T,D,218707.0,36
2023-DEP-36,_T,2001,POP,_T,D,231681.0,36
2023-DEP-36,_T,2008,POP,_T,D,232004.0,36
2023-DEP-36,_T,1997,POP,_T,D,232829.0,36
2023-DEP-36,_T,2025,POP,_T,PROV,213358.0,36
2023-DEP-36,_T,1999,POP,_T,D,231365.0,36
2023-DEP-36,_T,2024,POP,_T,PROV,214525.0,36
2023-DEP-36,_T,1990,POP,_T,D,237609.0,36
2023-DEP-36,_T,1993,POP,_T,D,235831.0,36
2023-DEP-36,_T,1991,POP,_T,D,237109.0,36
2023-DEP-36,_T,2016,POP,_T,D,223505.0,36
2023-DEP-36,_T,1994,POP,_T,D,234577.0,36
2023-DEP-36,_T,2015,POP,_T,D,224200.0,36
2023-DEP-36,_T,2019,POP,_T,D,219316.0,36
2023-DEP-36,_T,2013,POP,_T,D,228091.0,36
2023-DEP-36,_T,2007,POP,_T,D,232799.0,36
2023-DEP-36,_T,2018,POP,_T,D,220595.0,36
2023-DEP-36,_T,2017,POP,_T,D,222232.0,36
2023-DEP-36,_T,2000,POP,_T,D,231441.0,36
2023-DEP-36,_T,2021,POP,_T,D,217228.0,36
2023-DEP-36,_T,1998,POP,_T,D,232252.0,36
2023-DEP-36,_T,2009,POP,_T,D,232268.0,36
2023-DEP-36,_T,2002,POP,_T,D,231866.0,36
2023-DEP-36,_T,2004,POP,_T,D,232211.0,36
2023-DEP-36,_T,1995,POP,_T,D,234056.0,36
2023-DEP-37,_T,1990,POP,_T,D,529150.0,37
2023-DEP-37,_T,1992,POP,_T,D,534700.0,37
2023-DEP-37,_T,2018,POP,_T,D,607760.0,37
2023-DEP-37,_T,2013,POP,_T,D,600252.0,37
2023-DEP-37,_T,2021,POP,_T,D,612160.0,37
2023-DEP-37,_T,2011,POP,_T,D,593683.0,37
2023-DEP-37,_T,2019,POP,_T,D,610079.0,37
2023-DEP-37,_T,2017,POP,_T,D,606511.0,37
2023-DEP-37,_T,2022,POP,_T,D,616326.0,37
2023-DEP-37,_T,2008,POP,_T,D,585406.0,37
2023-DEP-37,_T,1991,POP,_T,D,531644.0,37
2023-DEP-37,_T,2006,POP,_T,D,580312.0,37
2023-DEP-37,_T,1996,POP,_T,D,546156.0,37
2023-DEP-37,_T,2020,POP,_T,D,612119.0,37
2023-DEP-37,_T,2015,POP,_T,D,604966.0,37
2023-DEP-37,_T,2016,POP,_T,D,606223.0,37
2023-DEP-37,_T,1995,POP,_T,D,543482.0,37
2023-DEP-37,_T,2010,POP,_T,D,590515.0,37
2023-DEP-37,_T,2024,POP,_T,PROV,619310.0,37
2023-DEP-37,_T,2023,POP,_T,PROV,617703.0,37
2023-DEP-37,_T,1997,POP,_T,D,549262.0,37
2023-DEP-37,_T,2014,POP,_T,D,603924.0,37
2023-DEP-37,_T,2000,POP,_T,D,557170.0,37
2023-DEP-37,_T,2009,POP,_T,D,588420.0,37
2023-DEP-37,_T,2012,POP,_T,D,596937.0,37
2023-DEP-37,_T,2001,POP,_T,D,561151.0,37
2023-DEP-37,_T,1993,POP,_T,D,538147.0,37
2023-DEP-37,_T,1994,POP,_T,D,540563.0,37
2023-DEP-37,_T,1998,POP,_T,D,551498.0,37
2023-DEP-37,_T,1999,POP,_T,D,553690.0,37
2023-DEP-37,_T,2005,POP,_T,D,576366.0,37
2023-DEP-37,_T,2007,POP,_T,D,583086.0,37
2023-DEP-37,_T,2003,POP,_T,D,568765.0,37
2023-DEP-37,_T,2025,POP,_T,PROV,620686.0,37
2023-DEP-37,_T,2004,POP,_T,D,572255.0,37
2023-DEP-37,_T,2002,POP,_T,D,564886.0,37
2023-DEP-38,_T,2001,POP,_T,D,1113017.0,38
2023-DEP-38,_T,2004,POP,_T,D,1145897.0,38
2023-DEP-38,_T,2000,POP,_T,D,1102331.0,38
2023-DEP-38,_T,2017,POP,_T,D,1258722.0,38
2023-DEP-38,_T,1994,POP,_T,D,1051932.0,38
