dtreffre,numdep,nomdep,numregi,nomregi,ars_type,indfoy_ars,indmtt_ars,lieures
2018,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,29172,18613091.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2018,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,26379,17360379.0,PAYS DE LA LOIRE/VENDEE
2018,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,18042,11718549.0,NOUVELLE AQUITAINE/VIENNE
2018,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,14365,9198364.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2018,88,VOSGES,44,GRAND EST,ARS à taux plein,16274,10562993.0,GRAND EST/VOSGES
2018,89,YONNE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,279,96148.0,BOURGOGNE FRANCHE COMTE/YONNE
2018,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux différentiel,823,290743.0,ILE DE FRANCE/VAL DE MARNE
2018,973,GUYANE,03,GUYANE,ARS à taux plein,21984,17220373.0,GUYANE/GUYANE
2017,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,121,45598.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2017,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,597,199712.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2017,07,ARDECHE,84,AUVERGNE RHONE ALPES,ARS à taux plein,14275,9037906.0,AUVERGNE RHONE ALPES/ARDECHE
2017,07,ARDECHE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,290,110587.0,AUVERGNE RHONE ALPES/ARDECHE
2017,08,ARDENNES,44,GRAND EST,ARS à taux plein,13596,8817085.0,GRAND EST/ARDENNES
2017,14,CALVADOS,28,NORMANDIE,ARS à taux différentiel,606,227383.0,NORMANDIE/CALVADOS
2017,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,106,38050.0,AUVERGNE RHONE ALPES/CANTAL
2017,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux plein,15017,9326245.0,NOUVELLE AQUITAINE/CHARENTE
2017,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux plein,27453,16610606.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2017,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux différentiel,526,174300.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2017,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,13081,8300457.0,CENTRE VAL DE LOIRE/CHER
2017,22,COTES D ARMOR,53,BRETAGNE,ARS à taux plein,22816,14758316.0,BRETAGNE/COTES D ARMOR
2017,22,COTES D ARMOR,53,BRETAGNE,ARS à taux différentiel,533,211717.0,BRETAGNE/COTES D ARMOR
2017,23,CREUSE,75,NOUVELLE AQUITAINE,ARS à taux plein,4145,2584911.0,NOUVELLE AQUITAINE/CREUSE
2017,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux plein,17150,10482521.0,NOUVELLE AQUITAINE/DORDOGNE
2017,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,324,112416.0,NOUVELLE AQUITAINE/DORDOGNE
2017,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,385,153856.0,BOURGOGNE FRANCHE COMTE/DOUBS
2017,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux plein,24206,15644954.0,AUVERGNE RHONE ALPES/DROME
2017,27,EURE,28,NORMANDIE,ARS à taux plein,28940,18835730.0,NORMANDIE/EURE
2017,29,FINISTERE,53,BRETAGNE,ARS à taux différentiel,889,347305.0,BRETAGNE/FINISTERE
2017,2B,HAUTE CORSE,94,CORSE,ARS à taux différentiel,85,29845.0,CORSE/HAUTE CORSE
2017,36,INDRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,166,59607.0,CENTRE VAL DE LOIRE/INDRE
2017,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,475,170400.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2017,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,9977,6512754.0,BOURGOGNE FRANCHE COMTE/JURA
2017,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux plein,15841,9643133.0,NOUVELLE AQUITAINE/LANDES
2017,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,13814,9027164.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2017,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,266,100802.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2017,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux plein,34355,22895942.0,AUVERGNE RHONE ALPES/LOIRE
2017,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux différentiel,1268,479741.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2017,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,519,195001.0,CENTRE VAL DE LOIRE/LOIRET
2017,47,LOT ET GARONNE,75,NOUVELLE AQUITAINE,ARS à taux plein,14175,8965312.0,NOUVELLE AQUITAINE/LOT ET GARONNE
2017,51,MARNE,44,GRAND EST,ARS à taux différentiel,367,124599.0,GRAND EST/MARNE
2017,54,MEURTHE ET MOSELLE,44,GRAND EST,ARS à taux plein,29418,18874387.0,GRAND EST/MEURTHE ET MOSELLE
2017,54,MEURTHE ET MOSELLE,44,GRAND EST,ARS à taux différentiel,457,167272.0,GRAND EST/MEURTHE ET MOSELLE
2017,56,MORBIHAN,53,BRETAGNE,ARS à taux plein,29261,18682600.0,BRETAGNE/MORBIHAN
2017,56,MORBIHAN,53,BRETAGNE,ARS à taux différentiel,742,274832.0,BRETAGNE/MORBIHAN
2017,57,MOSELLE,44,GRAND EST,ARS à taux plein,39974,25330779.0,GRAND EST/MOSELLE
2017,58,NIEVRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,135,45395.0,BOURGOGNE FRANCHE COMTE/NIEVRE
2017,60,OISE,32,HAUTS DE FRANCE,ARS à taux plein,39000,25836164.0,HAUTS DE FRANCE/OISE
2017,63,PUY DE DOME,84,AUVERGNE RHONE ALPES,ARS à taux plein,25286,15699680.0,AUVERGNE RHONE ALPES/PUY DE DOME
2017,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,530,189674.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2017,65,HAUTES PYRENEES,76,OCCITANIE,ARS à taux différentiel,178,61489.0,OCCITANIE/HAUTES PYRENEES
2021,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,226,80966.0,CENTRE VAL DE LOIRE/CHER
2021,23,CREUSE,75,NOUVELLE AQUITAINE,ARS à taux plein,4069,2558650.0,NOUVELLE AQUITAINE/CREUSE
2021,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux plein,23702,15730242.0,AUVERGNE RHONE ALPES/DROME
2021,28,EURE ET LOIR,24,CENTRE VAL DE LOIRE,ARS à taux plein,19204,13209060.0,CENTRE VAL DE LOIRE/EURE ET LOIR
2021,2A,CORSE DU SUD,94,CORSE,ARS à taux différentiel,92,31622.0,CORSE/CORSE DU SUD
2021,30,GARD,76,OCCITANIE,ARS à taux plein,1,393.0,OCCITANIE/GARD
2021,32,GERS,76,OCCITANIE,ARS à taux plein,6913,4358699.0,OCCITANIE/GERS
2021,34,HERAULT,76,OCCITANIE,ARS à taux différentiel,733,256298.0,OCCITANIE/HERAULT
2021,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux plein,53339,36025760.0,AUVERGNE RHONE ALPES/ISERE
2021,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,9549,6334101.0,BOURGOGNE FRANCHE COMTE/JURA
2021,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,13701,9171968.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2021,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux plein,34381,23680977.0,AUVERGNE RHONE ALPES/LOIRE
2021,48,LOZERE,76,OCCITANIE,ARS à taux plein,2368,1519349.0,OCCITANIE/LOZERE
2021,51,MARNE,44,GRAND EST,ARS à taux plein,23850,15829475.0,GRAND EST/MARNE
2021,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,7031,4639373.0,GRAND EST/HAUTE MARNE
2021,63,PUY DE DOME,84,AUVERGNE RHONE ALPES,ARS à taux plein,25461,16202871.0,AUVERGNE RHONE ALPES/PUY DE DOME
2021,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux plein,25207,15504821.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2021,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux plein,2,1530.0,OCCITANIE/PYRENEES ORIENTALES
2021,71,SAONE ET LOIRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,441,156116.0,BOURGOGNE FRANCHE COMTE/SAONE ET LOIRE
2021,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,219,73591.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2021,88,VOSGES,44,GRAND EST,ARS à taux plein,15637,10168811.0,GRAND EST/VOSGES
2021,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,5919,4047568.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2021,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,30162,17268613.0,GUADELOUPE/GUADELOUPE
2021,972,MARTINIQUE,02,MARTINIQUE,ARS à taux plein,24507,13858996.0,MARTINIQUE/MARTINIQUE
2020,02,AISNE,32,HAUTS DE FRANCE,ARS à taux plein,27883,23795329.0,HAUTS DE FRANCE/AISNE
2020,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux plein,13837,11126676.0,AUVERGNE RHONE ALPES/ALLIER
2020,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,5808,4506930.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2020,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,138,64167.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2020,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,45796,35496208.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2020,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,1,506.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2020,07,ARDECHE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,341,161374.0,AUVERGNE RHONE ALPES/ARDECHE
2020,12,AVEYRON,76,OCCITANIE,ARS à taux différentiel,228,105362.0,OCCITANIE/AVEYRON
2020,14,CALVADOS,28,NORMANDIE,ARS à taux plein,28528,23195653.0,NORMANDIE/CALVADOS
2020,14,CALVADOS,28,NORMANDIE,ARS à taux plein,2,1438.0,NORMANDIE/CALVADOS
2020,14,CALVADOS,28,NORMANDIE,ARS à taux différentiel,665,303252.0,NORMANDIE/CALVADOS
2020,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux plein,14538,11641215.0,NOUVELLE AQUITAINE/CHARENTE
2020,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux plein,1,945.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2020,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,286,142415.0,CENTRE VAL DE LOIRE/CHER
2020,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,1,1472.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2020,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux plein,3,1944.0,NOUVELLE AQUITAINE/DORDOGNE
2020,29,FINISTERE,53,BRETAGNE,ARS à taux plein,32221,25973023.0,BRETAGNE/FINISTERE
2020,2A,CORSE DU SUD,94,CORSE,ARS à taux plein,1,1458.0,CORSE/CORSE DU SUD
2020,2A,CORSE DU SUD,94,CORSE,ARS à taux différentiel,128,54458.0,CORSE/CORSE DU SUD
2020,2B,HAUTE CORSE,94,CORSE,ARS à taux différentiel,104,40253.0,CORSE/HAUTE CORSE
2020,30,GARD,76,OCCITANIE,ARS à taux plein,38421,31037527.0,OCCITANIE/GARD
2020,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux plein,65417,50846069.0,NOUVELLE AQUITAINE/GIRONDE
2020,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux plein,40230,33335732.0,BRETAGNE/ILLE ET VILAINE
2020,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux plein,52876,45007940.0,AUVERGNE RHONE ALPES/ISERE
2020,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,427,201777.0,NOUVELLE AQUITAINE/LANDES
2020,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux plein,34110,29370428.0,AUVERGNE RHONE ALPES/LOIRE
2020,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,233,107751.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2020,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,710,335796.0,CENTRE VAL DE LOIRE/LOIRET
2020,49,MAINE ET LOIRE,52,PAYS DE LA LOIRE,ARS à taux plein,33337,28573148.0,PAYS DE LA LOIRE/MAINE ET LOIRE
2020,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux différentiel,396,204008.0,PAYS DE LA LOIRE/MAYENNE
2020,54,MEURTHE ET MOSELLE,44,GRAND EST,ARS à taux différentiel,582,271510.0,GRAND EST/MEURTHE ET MOSELLE
2020,55,MEUSE,44,GRAND EST,ARS à taux plein,7478,6146551.0,GRAND EST/MEUSE
2020,55,MEUSE,44,GRAND EST,ARS à taux différentiel,181,87961.0,GRAND EST/MEUSE
2020,56,MORBIHAN,53,BRETAGNE,ARS à taux plein,28368,23102469.0,BRETAGNE/MORBIHAN
2020,56,MORBIHAN,53,BRETAGNE,ARS à taux différentiel,814,408992.0,BRETAGNE/MORBIHAN
2020,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux plein,79263,69444775.0,AUVERGNE RHONE ALPES/RHONE
2020,71,SAONE ET LOIRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,496,242850.0,BOURGOGNE FRANCHE COMTE/SAONE ET LOIRE
2020,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux plein,24134,20507802.0,PAYS DE LA LOIRE/SARTHE
2020,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux plein,1,945.0,PAYS DE LA LOIRE/SARTHE
2020,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux différentiel,657,320232.0,PAYS DE LA LOIRE/SARTHE
2020,73,SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,407,197069.0,AUVERGNE RHONE ALPES/SAVOIE
2020,75,PARIS,11,ILE DE FRANCE,ARS à taux plein,53600,44188254.0,ILE DE FRANCE/PARIS
2020,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux différentiel,1417,707209.0,ILE DE FRANCE/SEINE ET MARNE
2020,78,YVELINES,11,ILE DE FRANCE,ARS à taux plein,51319,44442480.0,ILE DE FRANCE/YVELINES
2020,79,DEUX SEVRES,75,NOUVELLE AQUITAINE,ARS à taux plein,14019,11617119.0,NOUVELLE AQUITAINE/DEUX SEVRES
2020,80,SOMME,32,HAUTS DE FRANCE,ARS à taux plein,2,1458.0,HAUTS DE FRANCE/SOMME
2020,81,TARN,76,OCCITANIE,ARS à taux plein,17028,13813818.0,OCCITANIE/TARN
2020,82,TARN ET GARONNE,76,OCCITANIE,ARS à taux plein,1,493.0,OCCITANIE/TARN ET GARONNE
2020,82,TARN ET GARONNE,76,OCCITANIE,ARS à taux plein,12789,10641508.0,OCCITANIE/TARN ET GARONNE
2020,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,29311,24021415.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2020,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux différentiel,999,471544.0,PAYS DE LA LOIRE/VENDEE
2020,89,YONNE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,15138,12685048.0,BOURGOGNE FRANCHE COMTE/YONNE
2020,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,5944,5085489.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2020,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,101,53440.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2020,91,ESSONNE,11,ILE DE FRANCE,ARS à taux plein,59981,51968528.0,ILE DE FRANCE/ESSONNE
2020,93,SEINE SAINT DENIS,11,ILE DE FRANCE,ARS à taux plein,110060,96270896.0,ILE DE FRANCE/SEINE SAINT DENIS
2020,93,SEINE SAINT DENIS,11,ILE DE FRANCE,ARS à taux plein,3,2834.0,ILE DE FRANCE/SEINE SAINT DENIS
2020,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux différentiel,936,457605.0,ILE DE FRANCE/VAL DE MARNE
2020,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux plein,66768,58280580.0,ILE DE FRANCE/VAL D OISE
2020,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,31164,22564113.0,GUADELOUPE/GUADELOUPE
2020,973,GUYANE,03,GUYANE,ARS à taux plein,22099,22011996.0,GUYANE/GUYANE
2019,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux plein,24108,16262041.0,AUVERGNE RHONE ALPES/AIN
2019,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,534,204229.0,AUVERGNE RHONE ALPES/AIN
2019,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux plein,13939,8862695.0,AUVERGNE RHONE ALPES/ALLIER
2019,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,246,93447.0,AUVERGNE RHONE ALPES/ALLIER
2019,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,7271,4473942.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2019,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,625,220161.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2019,07,ARDECHE,84,AUVERGNE RHONE ALPES,ARS à taux plein,14070,9040880.0,AUVERGNE RHONE ALPES/ARDECHE
2019,08,ARDENNES,44,GRAND EST,ARS à taux plein,13151,8609206.0,GRAND EST/ARDENNES
2019,10,AUBE,44,GRAND EST,ARS à taux plein,14515,9608945.0,GRAND EST/AUBE
2019,10,AUBE,44,GRAND EST,ARS à taux différentiel,236,82161.0,GRAND EST/AUBE
2019,11,AUDE,76,OCCITANIE,ARS à taux différentiel,262,89798.0,OCCITANIE/AUDE
2019,14,CALVADOS,28,NORMANDIE,ARS à taux plein,29028,18675916.0,NORMANDIE/CALVADOS
2019,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,107,36514.0,AUVERGNE RHONE ALPES/CANTAL
2019,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux plein,8807,5571699.0,NOUVELLE AQUITAINE/CORREZE
2021,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,181,61256.0,NOUVELLE AQUITAINE/CORREZE
2021,23,CREUSE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,71,28613.0,NOUVELLE AQUITAINE/CREUSE
2021,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux plein,1,372.0,NOUVELLE AQUITAINE/DORDOGNE
2021,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,369,136658.0,BOURGOGNE FRANCHE COMTE/DOUBS
2021,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux plein,1,765.0,AUVERGNE RHONE ALPES/DROME
2021,27,EURE,28,NORMANDIE,ARS à taux plein,1,799.0,NORMANDIE/EURE
2021,27,EURE,28,NORMANDIE,ARS à taux différentiel,541,197068.0,NORMANDIE/EURE
2021,29,FINISTERE,53,BRETAGNE,ARS à taux différentiel,798,288946.0,BRETAGNE/FINISTERE
2021,2B,HAUTE CORSE,94,CORSE,ARS à taux différentiel,111,37969.0,CORSE/HAUTE CORSE
2021,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,581,227131.0,AUVERGNE RHONE ALPES/LOIRE
2021,48,LOZERE,76,OCCITANIE,ARS à taux différentiel,50,17714.0,OCCITANIE/LOZERE
2021,51,MARNE,44,GRAND EST,ARS à taux différentiel,365,129883.0,GRAND EST/MARNE
2021,52,HAUTE MARNE,44,GRAND EST,ARS à taux différentiel,134,51425.0,GRAND EST/HAUTE MARNE
2021,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux différentiel,350,140104.0,PAYS DE LA LOIRE/MAYENNE
2021,54,MEURTHE ET MOSELLE,44,GRAND EST,ARS à taux plein,28817,18805973.0,GRAND EST/MEURTHE ET MOSELLE
2021,54,MEURTHE ET MOSELLE,44,GRAND EST,ARS à taux différentiel,480,185972.0,GRAND EST/MEURTHE ET MOSELLE
2021,55,MEUSE,44,GRAND EST,ARS à taux différentiel,152,54900.0,GRAND EST/MEUSE
2021,60,OISE,32,HAUTS DE FRANCE,ARS à taux différentiel,784,288648.0,HAUTS DE FRANCE/OISE
2021,63,PUY DE DOME,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,490,171683.0,AUVERGNE RHONE ALPES/PUY DE DOME
2021,65,HAUTES PYRENEES,76,OCCITANIE,ARS à taux plein,9414,5879126.0,OCCITANIE/HAUTES PYRENEES
2021,30,GARD,76,OCCITANIE,ARS à taux plein,38336,24707211.0,OCCITANIE/GARD
2021,30,GARD,76,OCCITANIE,ARS à taux différentiel,542,182955.0,OCCITANIE/GARD
2021,32,GERS,76,OCCITANIE,ARS à taux différentiel,141,50816.0,OCCITANIE/GERS
2021,36,INDRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,158,58981.0,CENTRE VAL DE LOIRE/INDRE
2021,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1063,400146.0,AUVERGNE RHONE ALPES/ISERE
2021,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,219,84656.0,BOURGOGNE FRANCHE COMTE/JURA
2021,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,247,91579.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2021,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux différentiel,299,98295.0,OCCITANIE/PYRENEES ORIENTALES
2021,67,BAS RHIN,44,GRAND EST,ARS à taux plein,44453,29952280.0,GRAND EST/BAS RHIN
2021,68,HAUT RHIN,44,GRAND EST,ARS à taux plein,30104,20498388.0,GRAND EST/HAUT RHIN
2021,68,HAUT RHIN,44,GRAND EST,ARS à taux différentiel,426,154924.0,GRAND EST/HAUT RHIN
2021,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux plein,1,1117.0,AUVERGNE RHONE ALPES/RHONE
2021,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1185,451015.0,AUVERGNE RHONE ALPES/RHONE
2021,70,HAUTE SAONE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,9995,6669436.0,BOURGOGNE FRANCHE COMTE/HAUTE SAONE
2021,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux plein,24367,16482009.0,PAYS DE LA LOIRE/SARTHE
2021,74,HAUTE SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,408,151655.0,AUVERGNE RHONE ALPES/HAUTE SAVOIE
2021,75,PARIS,11,ILE DE FRANCE,ARS à taux plein,52764,34634123.0,ILE DE FRANCE/PARIS
2021,76,SEINE MARITIME,28,NORMANDIE,ARS à taux plein,58845,38703128.0,NORMANDIE/SEINE MARITIME
2021,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux plein,3,1530.0,ILE DE FRANCE/SEINE ET MARNE
2021,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux différentiel,1162,436113.0,ILE DE FRANCE/SEINE ET MARNE
2021,79,DEUX SEVRES,75,NOUVELLE AQUITAINE,ARS à taux plein,14080,9307625.0,NOUVELLE AQUITAINE/DEUX SEVRES
2021,79,DEUX SEVRES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,356,128363.0,NOUVELLE AQUITAINE/DEUX SEVRES
2021,80,SOMME,32,HAUTS DE FRANCE,ARS à taux plein,26657,17451585.0,HAUTS DE FRANCE/SOMME
2021,82,TARN ET GARONNE,76,OCCITANIE,ARS à taux différentiel,217,69651.0,OCCITANIE/TARN ET GARONNE
2021,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,25761,16932790.0,PAYS DE LA LOIRE/VENDEE
2021,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,1,372.0,PAYS DE LA LOIRE/VENDEE
2021,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux différentiel,821,311125.0,PAYS DE LA LOIRE/VENDEE
2021,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,18035,11879004.0,NOUVELLE AQUITAINE/VIENNE
2021,92,HAUTS DE SEINE,11,ILE DE FRANCE,ARS à taux différentiel,753,284827.0,ILE DE FRANCE/HAUTS DE SEINE
2021,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux plein,63120,42255996.0,ILE DE FRANCE/VAL DE MARNE
2021,972,MARTINIQUE,02,MARTINIQUE,ARS à taux différentiel,192,60712.0,MARTINIQUE/MARTINIQUE
2021,973,GUYANE,03,GUYANE,ARS à taux plein,22125,17422432.0,GUYANE/GUYANE
2020,32,GERS,76,OCCITANIE,ARS à taux différentiel,182,84996.0,OCCITANIE/GERS
2020,47,LOT ET GARONNE,75,NOUVELLE AQUITAINE,ARS à taux plein,14342,11750742.0,NOUVELLE AQUITAINE/LOT ET GARONNE
2020,48,LOZERE,76,OCCITANIE,ARS à taux différentiel,88,48042.0,OCCITANIE/LOZERE
2020,49,MAINE ET LOIRE,52,PAYS DE LA LOIRE,ARS à taux plein,1,1438.0,PAYS DE LA LOIRE/MAINE ET LOIRE
2020,51,MARNE,44,GRAND EST,ARS à taux plein,23567,19677148.0,GRAND EST/MARNE
2020,51,MARNE,44,GRAND EST,ARS à taux différentiel,455,211492.0,GRAND EST/MARNE
2020,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,1,472.0,GRAND EST/HAUTE MARNE
2020,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,7127,5927246.0,GRAND EST/HAUTE MARNE
2020,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux plein,1,506.0,PAYS DE LA LOIRE/MAYENNE
2020,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux plein,11329,10006665.0,PAYS DE LA LOIRE/MAYENNE
2020,57,MOSELLE,44,GRAND EST,ARS à taux plein,39087,32120277.0,GRAND EST/MOSELLE
2020,60,OISE,32,HAUTS DE FRANCE,ARS à taux différentiel,885,433218.0,HAUTS DE FRANCE/OISE
