REF_AREA,TIME_PERIOD,OBS_VALUE,Code,Trimestre
D54,1994-Q3,8.7,54,T3_1994
D54,1994-Q2,8.8,54,T2_1994
D54,1994-Q1,8.7,54,T1_1994
D54,1993-Q4,8.6,54,T4_1993
D54,1993-Q3,8.3,54,T3_1993
D54,1993-Q2,8.0,54,T2_1993
D54,1993-Q1,7.8,54,T1_1993
D54,1992-Q4,7.7,54,T4_1992
D54,1992-Q3,7.5,54,T3_1992
D54,1992-Q2,7.3,54,T2_1992
D54,1992-Q1,7.1,54,T1_1992
D54,1991-Q4,6.9,54,T4_1991
D54,1991-Q3,6.7,54,T3_1991
D54,1991-Q2,6.6,54,T2_1991
D54,1991-Q1,6.6,54,T1_1991
D54,1990-Q4,6.6,54,T4_1990
D54,1990-Q3,6.8,54,T3_1990
D54,1990-Q2,6.9,54,T2_1990
D54,1990-Q1,7.1,54,T1_1990
D54,1989-Q4,7.2,54,T4_1989
D54,1989-Q3,7.4,54,T3_1989
D54,1989-Q2,7.5,54,T2_1989
D54,1989-Q1,7.8,54,T1_1989
D54,1988-Q4,8.0,54,T4_1988
D54,1988-Q3,8.2,54,T3_1988
D54,1988-Q2,8.2,54,T2_1988
D54,1988-Q1,8.3,54,T1_1988
D54,1987-Q4,8.3,54,T4_1987
D54,1987-Q3,8.3,54,T3_1987
D54,1987-Q2,8.3,54,T2_1987
D54,1987-Q1,8.2,54,T1_1987
D54,1986-Q4,8.2,54,T4_1986
D54,1986-Q3,8.3,54,T3_1986
D54,1986-Q2,8.4,54,T2_1986
D54,1986-Q1,8.3,54,T1_1986
D54,1985-Q4,8.4,54,T4_1985
D54,1985-Q3,8.4,54,T3_1985
D54,1985-Q2,8.3,54,T2_1985
D54,1985-Q1,8.5,54,T1_1985
D54,1984-Q4,8.7,54,T4_1984
D54,1984-Q3,8.5,54,T3_1984
D54,1984-Q2,8.3,54,T2_1984
D54,1984-Q1,7.9,54,T1_1984
D54,1983-Q4,7.5,54,T4_1983
D54,1983-Q3,7.3,54,T3_1983
D54,1983-Q2,7.1,54,T2_1983
D54,1983-Q1,7.0,54,T1_1983
D54,1982-Q4,7.0,54,T4_1982
D54,1982-Q3,7.0,54,T3_1982
D54,1982-Q2,7.0,54,T2_1982
D54,1982-Q1,6.9,54,T1_1982
D55,2024-Q3,7.4,55,T3_2024
D55,2024-Q2,7.3,55,T2_2024
D55,2024-Q1,7.5,55,T1_2024
D55,2023-Q4,7.4,55,T4_2023
D55,2023-Q3,7.3,55,T3_2023
D55,2023-Q2,7.2,55,T2_2023
D55,2023-Q1,7.1,55,T1_2023
D55,2022-Q4,7.2,55,T4_2022
D55,2022-Q3,7.1,55,T3_2022
D55,2022-Q2,7.2,55,T2_2022
D55,2022-Q1,7.3,55,T1_2022
D55,2021-Q4,7.2,55,T4_2021
D55,2021-Q3,7.7,55,T3_2021
D55,2021-Q2,7.5,55,T2_2021
D55,2021-Q1,7.6,55,T1_2021
D55,2020-Q4,7.4,55,T4_2020
D55,2020-Q3,8.2,55,T3_2020
D55,2020-Q2,6.5,55,T2_2020
D55,2020-Q1,7.3,55,T1_2020
D55,2019-Q4,7.5,55,T4_2019
D55,2019-Q3,7.8,55,T3_2019
D55,2019-Q2,7.9,55,T2_2019
D55,2019-Q1,8.3,55,T1_2019
D55,2018-Q4,8.3,55,T4_2018
D55,2018-Q3,8.4,55,T3_2018
D55,2018-Q2,8.7,55,T2_2018
D55,2018-Q1,9.0,55,T1_2018
D55,2017-Q4,8.5,55,T4_2017
D55,2017-Q3,9.0,55,T3_2017
D55,2017-Q2,9.1,55,T2_2017
D55,2017-Q1,9.3,55,T1_2017
D55,2016-Q4,9.6,55,T4_2016
D55,2016-Q3,9.6,55,T3_2016
D55,2016-Q2,9.8,55,T2_2016
D55,2016-Q1,10.0,55,T1_2016
D55,2015-Q4,9.9,55,T4_2015
D55,2015-Q3,10.1,55,T3_2015
D55,2015-Q2,10.3,55,T2_2015
D55,2015-Q1,10.2,55,T1_2015
D55,2014-Q4,10.4,55,T4_2014
D55,2014-Q3,10.1,55,T3_2014
D55,2014-Q2,10.1,55,T2_2014
D55,2014-Q1,10.1,55,T1_2014
D55,2013-Q4,10.1,55,T4_2013
D55,2013-Q3,10.4,55,T3_2013
D55,2013-Q2,10.7,55,T2_2013
D55,2013-Q1,10.7,55,T1_2013
D55,2012-Q4,10.6,55,T4_2012
D55,2012-Q3,10.1,55,T3_2012
D55,2012-Q2,10.1,55,T2_2012
D55,2012-Q1,9.8,55,T1_2012
D55,2011-Q4,9.7,55,T4_2011
D55,2011-Q3,9.4,55,T3_2011
D55,2011-Q2,9.2,55,T2_2011
D55,2011-Q1,9.4,55,T1_2011
D55,2010-Q4,9.5,55,T4_2010
D55,2010-Q3,9.6,55,T3_2010
D55,2010-Q2,9.6,55,T2_2010
D55,2010-Q1,9.7,55,T1_2010
D55,2009-Q4,9.9,55,T4_2009
D55,2009-Q3,9.6,55,T3_2009
D55,2009-Q2,9.5,55,T2_2009
D55,2009-Q1,8.8,55,T1_2009
D55,2008-Q4,7.8,55,T4_2008
D55,2008-Q3,7.6,55,T3_2008
D55,2008-Q2,7.6,55,T2_2008
D55,2008-Q1,7.4,55,T1_2008
D55,2007-Q4,7.7,55,T4_2007
D55,2007-Q3,8.2,55,T3_2007
D55,2007-Q2,8.3,55,T2_2007
D55,2007-Q1,8.7,55,T1_2007
D55,2006-Q4,8.4,55,T4_2006
D55,2006-Q3,8.9,55,T3_2006
D55,2006-Q2,8.8,55,T2_2006
D55,2006-Q1,8.8,55,T1_2006
D55,2005-Q4,8.6,55,T4_2005
D55,2005-Q3,8.4,55,T3_2005
D55,2005-Q2,8.0,55,T2_2005
D55,2005-Q1,7.8,55,T1_2005
D55,2004-Q4,7.8,55,T4_2004
D55,2004-Q3,7.7,55,T3_2004
D55,2004-Q2,7.5,55,T2_2004
D55,2004-Q1,7.7,55,T1_2004
D55,2003-Q4,7.4,55,T4_2003
D55,2003-Q3,7.1,55,T3_2003
D55,2003-Q2,7.1,55,T2_2003
D55,2003-Q1,7.0,55,T1_2003
D55,2002-Q4,6.7,55,T4_2002
D55,2002-Q3,6.6,55,T3_2002
D55,2002-Q2,6.6,55,T2_2002
D55,2002-Q1,6.5,55,T1_2002
D55,2001-Q4,6.4,55,T4_2001
D55,2001-Q3,6.3,55,T3_2001
D55,2001-Q2,6.2,55,T2_2001
D55,2001-Q1,6.4,55,T1_2001
D55,2000-Q4,6.5,55,T4_2000
D55,2000-Q3,6.4,55,T3_2000
D55,2000-Q2,6.6,55,T2_2000
D55,2000-Q1,7.0,55,T1_2000
D55,1999-Q4,7.4,55,T4_1999
D55,1999-Q3,7.7,55,T3_1999
D55,1999-Q2,8.1,55,T2_1999
D55,1999-Q1,8.1,55,T1_1999
D55,1998-Q4,8.1,55,T4_1998
D55,1998-Q3,7.9,55,T3_1998
D55,1998-Q2,7.8,55,T2_1998
D55,1998-Q1,7.9,55,T1_1998
D55,1997-Q4,8.1,55,T4_1997
D55,1997-Q3,8.2,55,T3_1997
D55,1997-Q2,8.1,55,T2_1997
D55,1997-Q1,8.0,55,T1_1997
D55,1996-Q4,8.0,55,T4_1996
D55,1996-Q3,7.9,55,T3_1996
D55,1996-Q2,7.9,55,T2_1996
D55,1996-Q1,7.6,55,T1_1996
D55,1995-Q4,7.2,55,T4_1995
D55,1995-Q3,7.0,55,T3_1995
D55,1995-Q2,7.3,55,T2_1995
D55,1995-Q1,7.5,55,T1_1995
D55,1994-Q4,7.8,55,T4_1994
D55,1994-Q3,8.0,55,T3_1994
D55,1994-Q2,8.1,55,T2_1994
D55,1994-Q1,8.0,55,T1_1994
D55,1993-Q4,7.8,55,T4_1993
D55,1993-Q3,7.4,55,T3_1993
D55,1993-Q2,7.1,55,T2_1993
D55,1993-Q1,6.9,55,T1_1993
D55,1992-Q4,6.9,55,T4_1992
D55,1992-Q3,6.8,55,T3_1992
D55,1992-Q2,6.6,55,T2_1992
D55,1992-Q1,6.5,55,T1_1992
D55,1991-Q4,6.3,55,T4_1991
D55,1991-Q3,6.2,55,T3_1991
D55,1991-Q2,6.1,55,T2_1991
D55,1991-Q1,6.2,55,T1_1991
D55,1990-Q4,6.3,55,T4_1990
D55,1990-Q3,6.5,55,T3_1990
D55,1990-Q2,6.7,55,T2_1990
D55,1990-Q1,7.1,55,T1_1990
D55,1989-Q4,7.3,55,T4_1989
D55,1989-Q3,7.4,55,T3_1989
D55,1989-Q2,7.5,55,T2_1989
D55,1989-Q1,7.7,55,T1_1989
D55,1988-Q4,7.8,55,T4_1988
D55,1988-Q3,7.8,55,T3_1988
D55,1988-Q2,7.9,55,T2_1988
D55,1988-Q1,8.2,55,T1_1988
D55,1987-Q4,8.6,55,T4_1987
D55,1987-Q3,8.7,55,T3_1987
D55,1987-Q2,8.6,55,T2_1987
D55,1987-Q1,8.5,55,T1_1987
D55,1986-Q4,8.5,55,T4_1986
D55,1986-Q3,8.5,55,T3_1986
D55,1986-Q2,8.3,55,T2_1986
D55,1986-Q1,8.1,55,T1_1986
D55,1985-Q4,8.0,55,T4_1985
D55,1985-Q3,8.2,55,T3_1985
D55,1985-Q2,8.5,55,T2_1985
D55,1985-Q1,8.7,55,T1_1985
D55,1984-Q4,8.7,55,T4_1984
D55,1984-Q3,8.6,55,T3_1984
D55,1984-Q2,8.4,55,T2_1984
D55,1984-Q1,8.1,55,T1_1984
D55,1983-Q4,7.6,55,T4_1983
D55,1983-Q3,7.1,55,T3_1983
D55,1983-Q2,6.9,55,T2_1983
D55,1983-Q1,6.9,55,T1_1983
D55,1982-Q4,7.2,55,T4_1982
D55,1982-Q3,7.3,55,T3_1982
D55,1982-Q2,6.9,55,T2_1982
D55,1982-Q1,6.6,55,T1_1982
D56,2024-Q3,5.9,56,T3_2024
D56,2024-Q2,5.8,56,T2_2024
D56,2024-Q1,5.9,56,T1_2024
D56,2023-Q4,6.0,56,T4_2023
D56,2023-Q3,5.9,56,T3_2023
D56,2023-Q2,5.8,56,T2_2023
D56,2023-Q1,5.7,56,T1_2023
D56,2022-Q4,5.6,56,T4_2022
D56,2022-Q3,5.8,56,T3_2022
D56,2022-Q2,5.9,56,T2_2022
D56,2022-Q1,5.9,56,T1_2022
D56,2021-Q4,5.9,56,T4_2021
D56,2021-Q3,6.5,56,T3_2021
D56,2021-Q2,6.7,56,T2_2021
D56,2021-Q1,6.9,56,T1_2021
D56,2020-Q4,6.7,56,T4_2020
D56,2020-Q3,7.7,56,T3_2020
D56,2020-Q2,6.5,56,T2_2020
D56,2020-Q1,6.8,56,T1_2020
D56,2019-Q4,7.0,56,T4_2019
D56,2019-Q3,7.2,56,T3_2019
D56,2019-Q2,7.3,56,T2_2019
D56,2019-Q1,7.6,56,T1_2019
D56,2018-Q4,7.6,56,T4_2018
D56,2018-Q3,7.8,56,T3_2018
D56,2018-Q2,8.0,56,T2_2018
D56,2018-Q1,8.1,56,T1_2018
D56,2017-Q4,8.0,56,T4_2017
D56,2017-Q3,8.4,56,T3_2017
D56,2017-Q2,8.5,56,T2_2017
D56,2017-Q1,8.6,56,T1_2017
D56,2016-Q4,9.0,56,T4_2016
D56,2016-Q3,8.8,56,T3_2016
D56,2016-Q2,9.1,56,T2_2016
D56,2016-Q1,9.4,56,T1_2016
D56,2015-Q4,9.4,56,T4_2015
D56,2015-Q3,9.4,56,T3_2015
D56,2015-Q2,9.5,56,T2_2015
D56,2015-Q1,9.3,56,T1_2015
D56,2014-Q4,9.5,56,T4_2014
D56,2014-Q3,9.3,56,T3_2014
D56,2014-Q2,9.2,56,T2_2014
D56,2014-Q1,9.1,56,T1_2014
D56,2013-Q4,9.1,56,T4_2013
D56,2013-Q3,9.3,56,T3_2013
D56,2013-Q2,9.3,56,T2_2013
D56,2013-Q1,9.1,56,T1_2013
D56,2012-Q4,8.9,56,T4_2012
D56,2012-Q3,8.5,56,T3_2012
D56,2012-Q2,8.4,56,T2_2012
D56,2012-Q1,8.1,56,T1_2012
D56,2011-Q4,8.0,56,T4_2011
D56,2011-Q3,7.9,56,T3_2011
D56,2011-Q2,7.7,56,T2_2011
D56,2011-Q1,7.8,56,T1_2011
D56,2010-Q4,8.0,56,T4_2010
D56,2010-Q3,7.9,56,T3_2010
D56,2010-Q2,8.1,56,T2_2010
D56,2010-Q1,8.2,56,T1_2010
D56,2009-Q4,8.3,56,T4_2009
D56,2009-Q3,8.0,56,T3_2009
D56,2009-Q2,8.1,56,T2_2009
D56,2009-Q1,7.5,56,T1_2009
D56,2008-Q4,6.8,56,T4_2008
D56,2008-Q3,6.3,56,T3_2008
D56,2008-Q2,6.2,56,T2_2008
D56,2008-Q1,6.2,56,T1_2008
D56,2007-Q4,6.5,56,T4_2007
D56,2007-Q3,6.9,56,T3_2007
D56,2007-Q2,7.0,56,T2_2007
D56,2007-Q1,7.2,56,T1_2007
D56,2006-Q4,7.1,56,T4_2006
D56,2006-Q3,7.6,56,T3_2006
D56,2006-Q2,7.6,56,T2_2006
D56,2006-Q1,7.7,56,T1_2006
D56,2005-Q4,7.7,56,T4_2005
D56,2005-Q3,7.5,56,T3_2005
D56,2005-Q2,7.2,56,T2_2005
D56,2005-Q1,7.1,56,T1_2005
D56,2004-Q4,7.4,56,T4_2004
D56,2004-Q3,7.4,56,T3_2004
D56,2004-Q2,7.4,56,T2_2004
D56,2004-Q1,7.7,56,T1_2004
D56,2003-Q4,7.5,56,T4_2003
D56,2003-Q3,7.1,56,T3_2003
D56,2003-Q2,7.3,56,T2_2003
D56,2003-Q1,7.1,56,T1_2003
D56,2002-Q4,7.0,56,T4_2002
D56,2002-Q3,6.9,56,T3_2002
D56,2002-Q2,6.9,56,T2_2002
D56,2002-Q1,6.9,56,T1_2002
D56,2001-Q4,6.9,56,T4_2001
D56,2001-Q3,6.7,56,T3_2001
D56,2001-Q2,6.7,56,T2_2001
D56,2001-Q1,6.7,56,T1_2001
D56,2000-Q4,6.9,56,T4_2000
D56,2000-Q3,7.2,56,T3_2000
D56,2000-Q2,7.5,56,T2_2000
D56,2000-Q1,7.8,56,T1_2000
D56,1999-Q4,8.1,56,T4_1999
D56,1999-Q3,8.5,56,T3_1999
D56,1999-Q2,8.9,56,T2_1999
D56,1999-Q1,9.1,56,T1_1999
D56,1998-Q4,8.9,56,T4_1998
D56,1998-Q3,8.9,56,T3_1998
D56,1998-Q2,9.0,56,T2_1998
D56,1998-Q1,9.2,56,T1_1998
D56,1997-Q4,9.4,56,T4_1997
D56,1997-Q3,9.4,56,T3_1997
D56,1997-Q2,9.4,56,T2_1997
D56,1997-Q1,9.4,56,T1_1997
D56,1996-Q4,9.3,56,T4_1996
D56,1996-Q3,9.3,56,T3_1996
D56,1996-Q2,9.5,56,T2_1996
D56,1996-Q1,9.2,56,T1_1996
D56,1995-Q4,8.8,56,T4_1995
D56,1995-Q3,8.7,56,T3_1995
D56,1995-Q2,8.9,56,T2_1995
D56,1995-Q1,9.1,56,T1_1995
D56,1994-Q4,9.2,56,T4_1994
D56,1994-Q3,9.3,56,T3_1994
D56,1994-Q2,9.3,56,T2_1994
D56,1994-Q1,9.2,56,T1_1994
D56,1993-Q4,9.1,56,T4_1993
D56,1993-Q3,9.0,56,T3_1993
D56,1993-Q2,8.8,56,T2_1993
D56,1993-Q1,8.7,56,T1_1993
D56,1992-Q4,8.6,56,T4_1992
D56,1992-Q3,8.5,56,T3_1992
D56,1992-Q2,8.5,56,T2_1992
D56,1992-Q1,8.5,56,T1_1992
D56,1991-Q4,8.5,56,T4_1991
D56,1991-Q3,8.4,56,T3_1991
D56,1991-Q2,8.4,56,T2_1991
D56,1991-Q1,8.2,56,T1_1991
D56,1990-Q4,8.3,56,T4_1990
D56,1990-Q3,8.5,56,T3_1990
D56,1990-Q2,8.7,56,T2_1990
D56,1990-Q1,8.7,56,T1_1990
D56,1989-Q4,8.8,56,T4_1989
D56,1989-Q3,8.8,56,T3_1989
D56,1989-Q2,8.9,56,T2_1989
D56,1989-Q1,9.0,56,T1_1989
D56,1988-Q4,9.2,56,T4_1988
D56,1988-Q3,9.4,56,T3_1988
D56,1988-Q2,9.5,56,T2_1988
D56,1988-Q1,9.8,56,T1_1988
D56,1987-Q4,10.2,56,T4_1987
D56,1987-Q3,10.4,56,T3_1987
D56,1987-Q2,10.5,56,T2_1987
D56,1987-Q1,10.6,56,T1_1987
D56,1986-Q4,10.6,56,T4_1986
D56,1986-Q3,10.6,56,T3_1986
D56,1986-Q2,10.4,56,T2_1986
D56,1986-Q1,10.3,56,T1_1986
D56,1985-Q4,10.4,56,T4_1985
D56,1985-Q3,10.5,56,T3_1985
D56,1985-Q2,10.7,56,T2_1985
D56,1985-Q1,10.9,56,T1_1985
D56,1984-Q4,10.5,56,T4_1984
D56,1984-Q3,10.2,56,T3_1984
D56,1984-Q2,9.8,56,T2_1984
D56,1984-Q1,9.3,56,T1_1984
D56,1983-Q4,8.7,56,T4_1983
D56,1983-Q3,8.4,56,T3_1983
D56,1983-Q2,8.3,56,T2_1983
D56,1983-Q1,8.1,56,T1_1983
D56,1982-Q4,7.9,56,T4_1982
D56,1982-Q3,7.7,56,T3_1982
D56,1982-Q2,7.4,56,T2_1982
D56,1982-Q1,7.2,56,T1_1982
D57,2024-Q3,7.3,57,T3_2024
D57,2024-Q2,7.2,57,T2_2024
D57,2024-Q1,7.3,57,T1_2024
D57,2023-Q4,7.3,57,T4_2023
D57,2023-Q3,7.2,57,T3_2023
D57,2023-Q2,7.0,57,T2_2023
D57,2023-Q1,6.8,57,T1_2023
D57,2022-Q4,6.9,57,T4_2022
D57,2022-Q3,7.0,57,T3_2022
D57,2022-Q2,7.3,57,T2_2022
D57,2022-Q1,7.3,57,T1_2022
D57,2021-Q4,7.4,57,T4_2021
D57,2021-Q3,7.9,57,T3_2021
D57,2021-Q2,7.9,57,T2_2021
D57,2021-Q1,8.0,57,T1_2021
D57,2020-Q4,7.8,57,T4_2020
D57,2020-Q3,8.6,57,T3_2020
D57,2020-Q2,7.0,57,T2_2020
D57,2020-Q1,7.7,57,T1_2020
D57,2019-Q4,8.0,57,T4_2019
D57,2019-Q3,8.2,57,T3_2019
D57,2019-Q2,8.2,57,T2_2019
D57,2019-Q1,8.5,57,T1_2019
D57,2018-Q4,8.5,57,T4_2018
D57,2018-Q3,8.7,57,T3_2018
D57,2018-Q2,9.0,57,T2_2018
D57,2018-Q1,9.2,57,T1_2018
D57,2017-Q4,8.9,57,T4_2017
D57,2017-Q3,9.6,57,T3_2017
D57,2017-Q2,9.8,57,T2_2017
D57,2017-Q1,9.9,57,T1_2017
D57,2016-Q4,10.2,57,T4_2016
D57,2016-Q3,10.0,57,T3_2016
D57,2016-Q2,10.1,57,T2_2016
D57,2016-Q1,10.2,57,T1_2016
D57,2015-Q4,10.4,57,T4_2015
D57,2015-Q3,10.6,57,T3_2015
D57,2015-Q2,10.8,57,T2_2015
D57,2015-Q1,10.6,57,T1_2015
D57,2014-Q4,10.8,57,T4_2014
D57,2014-Q3,10.6,57,T3_2014
D57,2014-Q2,10.6,57,T2_2014
D57,2014-Q1,10.7,57,T1_2014
D57,2013-Q4,10.7,57,T4_2013
D57,2013-Q3,10.8,57,T3_2013
D57,2013-Q2,10.9,57,T2_2013
D57,2013-Q1,10.7,57,T1_2013
D57,2012-Q4,10.4,57,T4_2012
D57,2012-Q3,9.9,57,T3_2012
D57,2012-Q2,9.8,57,T2_2012
D57,2012-Q1,9.5,57,T1_2012
D57,2011-Q4,9.5,57,T4_2011
D57,2011-Q3,9.3,57,T3_2011
D57,2011-Q2,9.2,57,T2_2011
D57,2011-Q1,9.4,57,T1_2011
D57,2010-Q4,9.6,57,T4_2010
D57,2010-Q3,9.6,57,T3_2010
D57,2010-Q2,9.7,57,T2_2010
D57,2010-Q1,9.8,57,T1_2010
D57,2009-Q4,10.1,57,T4_2009
D57,2009-Q3,9.7,57,T3_2009
D57,2009-Q2,9.8,57,T2_2009
D57,2009-Q1,9.0,57,T1_2009
D57,2008-Q4,7.8,57,T4_2008
D57,2008-Q3,7.3,57,T3_2008
D57,2008-Q2,7.1,57,T2_2008
D57,2008-Q1,6.9,57,T1_2008
D57,2007-Q4,7.5,57,T4_2007
D57,2007-Q3,7.8,57,T3_2007
D57,2007-Q2,7.9,57,T2_2007
D57,2007-Q1,8.3,57,T1_2007
D57,2006-Q4,8.2,57,T4_2006
D57,2006-Q3,8.8,57,T3_2006
D57,2006-Q2,8.9,57,T2_2006
D57,2006-Q1,9.0,57,T1_2006
D57,2005-Q4,8.9,57,T4_2005
D57,2005-Q3,8.7,57,T3_2005
D57,2005-Q2,8.4,57,T2_2005
D57,2005-Q1,8.3,57,T1_2005
D57,2004-Q4,8.5,57,T4_2004
D57,2004-Q3,8.3,57,T3_2004
D57,2004-Q2,8.1,57,T2_2004
D57,2004-Q1,8.2,57,T1_2004
D57,2003-Q4,8.0,57,T4_2003
D57,2003-Q3,7.7,57,T3_2003
D57,2003-Q2,7.7,57,T2_2003
D57,2003-Q1,7.5,57,T1_2003
D57,2002-Q4,7.1,57,T4_2002
D57,2002-Q3,6.9,57,T3_2002
D57,2002-Q2,6.8,57,T2_2002
D57,2002-Q1,6.7,57,T1_2002
D57,2001-Q4,6.6,57,T4_2001
D57,2001-Q3,6.5,57,T3_2001
D57,2001-Q2,6.4,57,T2_2001
D57,2001-Q1,6.7,57,T1_2001
D57,2000-Q4,6.9,57,T4_2000
D57,2000-Q3,7.0,57,T3_2000
D57,2000-Q2,7.4,57,T2_2000
D57,2000-Q1,7.7,57,T1_2000
D57,1999-Q4,8.0,57,T4_1999
D57,1999-Q3,8.4,57,T3_1999
D57,1999-Q2,8.7,57,T2_1999
D57,1999-Q1,8.8,57,T1_1999
D57,1998-Q4,8.7,57,T4_1998
D57,1998-Q3,8.6,57,T3_1998
D57,1998-Q2,8.7,57,T2_1998
D57,1998-Q1,8.9,57,T1_1998
D57,1997-Q4,9.2,57,T4_1997
D57,1997-Q3,9.4,57,T3_1997
D57,1997-Q2,9.4,57,T2_1997
D57,1997-Q1,9.3,57,T1_1997
D57,1996-Q4,9.2,57,T4_1996
D57,1996-Q3,9.1,57,T3_1996
D57,1996-Q2,9.0,57,T2_1996
D57,1996-Q1,8.7,57,T1_1996
D57,1995-Q4,8.5,57,T4_1995
D57,1995-Q3,8.4,57,T3_1995
D57,1995-Q2,8.6,57,T2_1995
D57,1995-Q1,8.9,57,T1_1995
D57,1994-Q4,9.2,57,T4_1994
D57,1994-Q3,9.5,57,T3_1994
D57,1994-Q2,9.7,57,T2_1994
D57,1994-Q1,9.5,57,T1_1994
D57,1993-Q4,9.2,57,T4_1993
D57,1993-Q3,8.9,57,T3_1993
D57,1993-Q2,8.5,57,T2_1993
D57,1993-Q1,8.2,57,T1_1993
D57,1992-Q4,8.0,57,T4_1992
D57,1992-Q3,7.8,57,T3_1992
D57,1992-Q2,7.6,57,T2_1992
D57,1992-Q1,7.4,57,T1_1992
D57,1991-Q4,7.3,57,T4_1991
D57,1991-Q3,7.1,57,T3_1991
D57,1991-Q2,7.0,57,T2_1991
D57,1991-Q1,6.9,57,T1_1991
D57,1990-Q4,7.0,57,T4_1990
D57,1990-Q3,7.2,57,T3_1990
D57,1990-Q2,7.4,57,T2_1990
D57,1990-Q1,7.4,57,T1_1990
D57,1989-Q4,7.3,57,T4_1989
D57,1989-Q3,7.5,57,T3_1989
D57,1989-Q2,7.8,57,T2_1989
D57,1989-Q1,8.1,57,T1_1989
D57,1988-Q4,8.4,57,T4_1988
D57,1988-Q3,8.7,57,T3_1988
D57,1988-Q2,8.8,57,T2_1988
D57,1988-Q1,9.0,57,T1_1988
D57,1987-Q4,9.0,57,T4_1987
D57,1987-Q3,9.1,57,T3_1987
D57,1987-Q2,9.2,57,T2_1987
D57,1987-Q1,9.2,57,T1_1987
D57,1986-Q4,9.2,57,T4_1986
D57,1986-Q3,9.1,57,T3_1986
D57,1986-Q2,8.9,57,T2_1986
D57,1986-Q1,8.8,57,T1_1986
D57,1985-Q4,9.1,57,T4_1985
D57,1985-Q3,9.1,57,T3_1985
D57,1985-Q2,9.3,57,T2_1985
D57,1985-Q1,9.3,57,T1_1985
D57,1984-Q4,9.0,57,T4_1984
D57,1984-Q3,8.9,57,T3_1984
D57,1984-Q2,8.5,57,T2_1984
D57,1984-Q1,8.1,57,T1_1984
D57,1983-Q4,7.8,57,T4_1983
D57,1983-Q3,7.5,57,T3_1983
D57,1983-Q2,7.2,57,T2_1983
D57,1983-Q1,7.1,57,T1_1983
D57,1982-Q4,7.0,57,T4_1982
D57,1982-Q3,6.9,57,T3_1982
D57,1982-Q2,6.6,57,T2_1982
D57,1982-Q1,6.4,57,T1_1982
D58,2024-Q3,6.9,58,T3_2024
D58,2024-Q2,6.8,58,T2_2024
D58,2024-Q1,6.9,58,T1_2024
D58,2023-Q4,6.8,58,T4_2023
D58,2023-Q3,6.7,58,T3_2023
D58,2023-Q2,6.6,58,T2_2023
D58,2023-Q1,6.6,58,T1_2023
D58,2022-Q4,6.6,58,T4_2022
D58,2022-Q3,6.8,58,T3_2022
D58,2022-Q2,6.8,58,T2_2022
D58,2022-Q1,6.4,58,T1_2022
D58,2021-Q4,6.3,58,T4_2021
D58,2021-Q3,6.7,58,T3_2021
D58,2021-Q2,6.8,58,T2_2021
D58,2021-Q1,6.8,58,T1_2021
D58,2020-Q4,6.5,58,T4_2020
D58,2020-Q3,7.7,58,T3_2020
D58,2020-Q2,6.2,58,T2_2020
D58,2020-Q1,6.7,58,T1_2020
D58,2019-Q4,7.1,58,T4_2019
D58,2019-Q3,7.3,58,T3_2019
D58,2019-Q2,7.3,58,T2_2019
D58,2019-Q1,7.5,58,T1_2019
D58,2018-Q4,7.4,58,T4_2018
D58,2018-Q3,7.7,58,T3_2018
D58,2018-Q2,7.9,58,T2_2018
D58,2018-Q1,8.0,58,T1_2018
D58,2017-Q4,7.9,58,T4_2017
D58,2017-Q3,8.5,58,T3_2017
D58,2017-Q2,8.5,58,T2_2017
D58,2017-Q1,8.7,58,T1_2017
D58,2016-Q4,9.2,58,T4_2016
D58,2016-Q3,9.2,58,T3_2016
D58,2016-Q2,9.4,58,T2_2016
D58,2016-Q1,9.6,58,T1_2016
D58,2015-Q4,9.7,58,T4_2015
D58,2015-Q3,9.8,58,T3_2015
D58,2015-Q2,9.9,58,T2_2015
D58,2015-Q1,9.6,58,T1_2015
D58,2014-Q4,9.6,58,T4_2014
D58,2014-Q3,9.6,58,T3_2014
D58,2014-Q2,9.6,58,T2_2014
D58,2014-Q1,9.7,58,T1_2014
D58,2013-Q4,9.8,58,T4_2013
D58,2013-Q3,9.8,58,T3_2013
D58,2013-Q2,10.0,58,T2_2013
D58,2013-Q1,10.0,58,T1_2013
D58,2012-Q4,9.9,58,T4_2012
D58,2012-Q3,9.7,58,T3_2012
D58,2012-Q2,9.7,58,T2_2012
D58,2012-Q1,9.5,58,T1_2012
D58,2011-Q4,9.4,58,T4_2011
D58,2011-Q3,9.1,58,T3_2011
D58,2011-Q2,8.9,58,T2_2011
D58,2011-Q1,9.0,58,T1_2011
D58,2010-Q4,9.0,58,T4_2010
D58,2010-Q3,9.1,58,T3_2010
D58,2010-Q2,9.2,58,T2_2010
D58,2010-Q1,9.1,58,T1_2010
D58,2009-Q4,9.3,58,T4_2009
D58,2009-Q3,8.9,58,T3_2009
D58,2009-Q2,8.9,58,T2_2009
D58,2009-Q1,8.4,58,T1_2009
D58,2008-Q4,7.5,58,T4_2008
D58,2008-Q3,7.1,58,T3_2008
D58,2008-Q2,6.9,58,T2_2008
D58,2008-Q1,6.8,58,T1_2008
D58,2007-Q4,7.2,58,T4_2007
D58,2007-Q3,7.6,58,T3_2007
D58,2007-Q2,7.6,58,T2_2007
